29740	2019.11.16	13:25:05.037	7	50	mouse_1
29744	2019.11.16	13:25:07.290	6	50	mouse_1
29746	2019.11.16	13:25:07.667	5	101	mouse_1
29748	2019.11.16	13:25:09.089	4	101	mouse_1
29750	2019.11.16	13:25:09.531	3	50	mouse_1
29752	2019.11.16	13:25:10.410	2	50	mouse_1
29754	2019.11.16	13:25:11.637	1	50	mouse_1
29756	2019.11.16	13:25:13.451	8	50	mouse_1
29758	2019.11.16	13:25:14.331	7	50	mouse_1
29806	2019.11.16	13:27:03.882	7	102	mouse_1
29807	2019.11.16	13:27:04.480	8	101	mouse_1
29883	2019.11.16	13:29:39.611	8	50	mouse_1
29885	2019.11.16	13:29:40.151	7	102	mouse_1
29887	2019.11.16	13:29:41.228	6	50	mouse_1
29891	2019.11.16	13:29:42.451	4	50	mouse_1
29892	2019.11.16	13:29:42.838	3	153	mouse_1
29981	2019.11.16	13:31:05.193	2	50	mouse_1
29983	2019.11.16	13:31:05.631	1	102	mouse_1
29995	2019.11.16	13:31:17.374	8	50	mouse_1
29998	2019.11.16	13:31:17.911	7	154	mouse_1
30024	2019.11.16	13:31:42.468	6	50	mouse_1
30027	2019.11.16	13:31:42.862	5	106	mouse_1
30032	2019.11.16	13:31:44.324	3	158	mouse_1
30046	2019.11.16	13:31:50.960	2	50	mouse_1
30050	2019.11.16	13:31:51.409	1	50	mouse_1
30055	2019.11.16	13:31:52.541	7	101	mouse_1
30075	2019.11.16	13:32:07.657	6	50	mouse_1
30077	2019.11.16	13:32:07.999	5	101	mouse_1
30088	2019.11.16	13:32:11.636	5	50	mouse_1
30089	2019.11.16	13:32:11.937	6	50	mouse_1
30093	2019.11.16	13:32:14.016	6	50	mouse_1
30096	2019.11.16	13:32:14.311	5	102	mouse_1
30101	2019.11.16	13:32:16.589	5	50	mouse_1
30103	2019.11.16	13:32:16.894	6	152	mouse_1
30121	2019.11.16	13:32:24.903	7	50	mouse_1
30124	2019.11.16	13:32:25.612	8	50	mouse_1
30130	2019.11.16	13:32:27.641	1	102	mouse_1
30132	2019.11.16	13:32:28.243	2	50	mouse_1
