2986	2010.10.10	13:31:53.571	1	50	mouse_1
2987	2010.10.10	13:31:53.939	2	50	mouse_1
2992	2010.10.10	13:32:03.320	2	50	mouse_1
2993	2010.10.10	13:32:03.658	1	50	mouse_1
2995	2010.10.10	13:32:18.453	1	462	mouse_1
2996	2010.10.10	13:32:19.258	1	1012	mouse_1
2997	2010.10.10	13:32:20.858	1	355	mouse_1
2998	2010.10.10	13:32:21.556	1	304	mouse_1
3004	2010.10.10	13:32:36.324	1	50	mouse_1
3006	2010.10.10	13:32:38.338	2	266	mouse_1
3024	2010.10.10	13:33:35.205	2	104	mouse_1
3025	2010.10.10	13:33:36.179	1	481	mouse_1
3032	2010.10.10	13:33:56.555	1	104	mouse_1
3033	2010.10.10	13:33:57.639	2	477	mouse_1
3039	2010.10.10	13:34:04.089	2	212	mouse_1
3041	2010.10.10	13:34:05.326	1	158	mouse_1
3066	2010.10.10	13:34:40.250	1	102	mouse_2
3069	2010.10.10	13:34:41.747	2	4715	mouse_2
3073	2010.10.10	13:34:52.571	2	50	mouse_2
3074	2010.10.10	13:34:53.541	1	1016	mouse_2
3102	2010.10.10	13:35:25.773	1	104	mouse_2
3104	2010.10.10	13:35:26.642	2	1130	mouse_2
3113	2010.10.10	13:35:29.747	8	24178	mouse_2
3123	2010.10.10	13:36:00.809	8	52086	mouse_2
3124	2010.10.10	13:36:54.758	8	149	mouse_2
3125	2010.10.10	13:36:56.836	2	104	mouse_2
3126	2010.10.10	13:36:57.605	1	481	mouse_2
3127	2010.10.10	13:37:02.921	1	157	mouse_1
3128	2010.10.10	13:37:03.653	2	159	mouse_1
3137	2010.10.10	13:37:28.284	2	50	mouse_1
3139	2010.10.10	13:37:28.747	1	50	mouse_1
3154	2010.10.10	13:38:05.921	1	50	mouse_1
3156	2010.10.10	13:38:06.442	2	1031	mouse_1
3166	2010.10.10	13:38:19.731	1	50	mouse_2
3168	2010.10.10	13:38:20.543	2	967	mouse_2
3180	2010.10.10	13:38:37.405	2	158	mouse_1
3181	2010.10.10	13:38:39.879	2	266	mouse_2
3182	2010.10.10	13:38:40.194	1	158	mouse_1
3184	2010.10.10	13:38:41.220	1	1181	mouse_2
3185	2010.10.10	13:38:42.598	1	101	mouse_2
3187	2010.10.10	13:38:47.315	1	50	mouse_2
3188	2010.10.10	13:38:47.738	2	99	mouse_2
3192	2010.10.10	13:38:52.997	8	7605	mouse_2
3193	2010.10.10	13:39:02.789	2	103	mouse_2
3194	2010.10.10	13:39:03.352	1	158	mouse_2
3199	2010.10.10	13:39:23.174	1	101	mouse_1
3200	2010.10.10	13:39:24.018	2	319	mouse_1
3225	2010.10.10	13:39:45.196	8	37463	mouse_1
3234	2010.10.10	13:40:25.980	8	4131	mouse_1
3244	2010.10.10	13:40:43.091	1	50	mouse_2
3246	2010.10.10	13:40:44.960	2	2725	mouse_2
3247	2010.10.10	13:40:48.175	2	101	mouse_1
3248	2010.10.10	13:40:48.809	1	205	mouse_2
3249	2010.10.10	13:40:49.161	1	101	mouse_1
3250	2010.10.10	13:40:51.472	2	2569	mouse_2
3253	2010.10.10	13:40:59.760	8	22831	mouse_2
3254	2010.10.10	13:41:24.453	8	1747	mouse_2
3261	2010.10.10	13:41:28.159	8	21614	mouse_2
3262	2010.10.10	13:41:58.450	1	101	mouse_1
3264	2010.10.10	13:41:59.446	2	358	mouse_1
3266	2010.10.10	13:42:03.578	8	2724	mouse_1
3267	2010.10.10	13:42:07.919	8	2667	mouse_2
3268	2010.10.10	13:42:12.706	2	50	mouse_1
3269	2010.10.10	13:42:13.093	1	153	mouse_1
